TimeStamp,DateTime,Open,High,Low,Close,Side,Volume,BuyVol,SellVol,Delta,Trade,BuyTrades,SellTrades,LSRatio,LongRatio,ShortRatio,OIOpen,OIHigh,OILow,OIClose,OIChange,LongLiquidation,ShortLiquidation,FROpen,FRHigh,FRLow,FRClose
1695747600,2023-09-26 21:00:00,26210.466666666664,26268.8,26190.5,26205.36666666667,Sell,48664619.6538,22612065.0818,26052554.572000004,-3440489.4902000055,6638,3544,3094,1.983426163391934,0.63,0.37,506504702.5,526195900.0,486075540.0,506560840.0,56137.5,0,22815,0.01,0.01,0.01,0.01
1695749400,2023-09-26 21:30:00,26204.016666666666,26224.2,26125.0,26162.875,Sell,67478035.6211,33867561.8945,33610473.72659999,257088.16790001094,10121,3943,6178,2.00397501037775,0.6319499999999999,0.36805,506587540.0,526801200.0,486707877.0,506595924.5,8384.5,0,347,0.01,0.01,0.01,0.01
1695751200,2023-09-26 22:00:00,26165.149999999998,26206.2,26125.5,26140.783333333336,Sell,40604868.8804,23763991.9916,16840876.888800003,6923115.102799997,6293,2539,3754,1.9880904504878556,0.63095,0.36905000000000004,506592174.5,526658100.0,486688355.0,507052095.0,459920.5,0,400,0.01,0.01,0.01,0.01
1695753000,2023-09-26 22:30:00,26140.033333333336,26185.7,26122.4,26168.774999999998,Buy,32010070.5758,16577078.8415,15432991.734300002,1144087.1071999967,5023,2202,2821,1.9936059800664452,0.6313500000000001,0.36865,507043695.0,526625700.0,486020284.0,506090180.0,-953515.0,0,43900,0.01,0.01,0.01,0.01
1695754800,2023-09-26 23:00:00,26173.291666666668,26227.0,26147.3,26195.941666666666,Buy,45016730.1326,18897585.8546,26119144.278,-7221558.4234,7209,3752,3457,1.99932501037775,0.63165,0.36835,506095030.0,526221900.0,485732740.0,505946430.5,-148599.5,0,51780,0.01,0.01,0.01,0.01
1695756600,2023-09-26 23:30:00,26195.358333333334,26274.5,26181.1,26240.475000000002,Buy,47313030.105399996,27621607.4753,19691422.630099997,7930184.845200002,9328,5730,3598,1.9927443983402489,0.63115,0.36885000000000007,505955530.5,526029600.0,485179628.0,505606513.0,-349017.5,0,148106,0.01,0.01,0.01,0.01
1695758400,2023-09-27 00:00:00,26237.88333333333,26289.8,26195.6,26223.61666666667,Sell,46224517.4544,24679713.0798,21544804.374600004,3134908.705199994,8933,4835,4098,1.9983596596804318,0.6315500000000001,0.36845,505608413.0,527344500.0,485064838.0,506220568.0,612155.0,0,62664,0.01,0.01,0.01,0.01
1695760200,2023-09-27 00:30:00,26222.183333333334,26254.9,26128.7,26151.5,Sell,51063843.8756,23590487.6324,27473356.243200004,-3882868.6108000055,9220,3766,5454,1.974699149906697,0.62985,0.37015000000000003,506185068.0,527690600.0,484790736.0,506073418.0,-111650.0,0,2954097,0.01,0.01,0.01,0.01
1695762000,2023-09-27 01:00:00,26156.308333333334,26184.1,26061.5,26133.233333333334,Sell,68026597.921,28060102.1948,39966495.7262,-11906393.531399999,11887,4945,6942,1.9902792263015971,0.63095,0.36905000000000004,506066318.0,528222600.0,484217240.0,506188331.0,122013.0,0,905592,0.01,0.01,0.01,0.01
1695763800,2023-09-27 01:30:00,26135.875,26192.1,26118.1,26159.075,Buy,22044031.7847,11482592.013700001,10561439.770999998,921152.2427000031,4717,1976,2741,2.000229226301597,0.6315999999999999,0.36840000000000006,506187881.0,528432800.0,484520182.0,506017245.5,-170635.5,0,17447,0.01,0.01,0.01,0.01
1695765600,2023-09-27 02:00:00,26159.95,26209.4,26142.0,26186.433333333334,Buy,22027495.7565,14769803.5864,7257692.170099998,7512111.4163000025,4176,2262,1914,1.9956292263015971,0.6313,0.3687,505986245.5,529944500.0,484684691.0,508304909.5,2318664.0,0,6659,0.01,0.01,0.01,0.01
1695767400,2023-09-27 02:30:00,26184.425,26203.8,26130.1,26147.075,Sell,20669589.104199998,12166966.122100001,8502622.982099997,3664343.1400000043,3757,1340,2417,1.998999149906697,0.63145,0.36855,508311709.5,530260700.0,486672589.0,509150808.5,839099.0,0,12262,0.01,0.01,0.01,0.01
1695769200,2023-09-27 03:00:00,26144.99166666667,26204.4,26126.7,26165.283333333336,Buy,26578903.6859,17161201.304,9417702.381899998,7743498.922100004,4473,2041,2432,1.9963792263015971,0.6313500000000001,0.36865000000000003,509153958.5,530470500.0,488169957.0,509986150.5,832192.0,0,65020,0.01,0.01,0.01,0.01
1695771000,2023-09-27 03:30:00,26168.016666666666,26241.3,26153.5,26208.808333333334,Buy,55277859.4314,37977351.5005,17300507.9309,20676843.5696,7441,4218,3223,1.9842904504878556,0.6307,0.3693,510017200.5,529949200.0,489166563.0,509291815.5,-725385.0,0,7480,0.01,0.01,0.01,0.01
1695772800,2023-09-27 04:00:00,26209.691666666666,26261.9,26185.5,26200.083333333332,Sell,54629194.4413,27678290.0204,26950904.4209,727385.5995000005,8194,3828,4366,1.9877215991692627,0.631,0.369,509294815.5,529755500.0,489084713.0,509186274.0,-108541.5,0,816,0.01,0.01,0.01,0.01
1695774600,2023-09-27 04:30:00,26199.61666666667,26257.2,26178.0,26242.49166666667,Buy,26777994.9325,13047024.8014,13730970.1311,-683945.3297000006,4688,1924,2764,1.992537307852098,0.63135,0.36865000000000003,509186274.0,529464200.0,488724331.0,509280691.5,94417.5,0,9648,0.01,0.01,0.01,0.01
1695776400,2023-09-27 05:00:00,26245.95,26264.1,26195.9,26228.725000000002,Sell,20403633.7909,12680243.111200001,7723390.679699998,4956852.431500003,3585,1767,1818,1.998217196922437,0.6319,0.36810000000000004,509280691.5,529859000.0,488496673.0,509000286.5,-280405.0,0,1019314,0.01,0.01,0.01,0.01
1695778200,2023-09-27 05:30:00,26231.2,26268.4,26220.0,26250.13333333333,Buy,18026577.4521,9836784.7632,8189792.688900001,1646992.0742999986,3558,1958,1600,2.0005171969224373,0.63205,0.36795,508999686.5,529626900.0,488304611.0,509034655.0,34968.5,0,17839,0.01,0.01,0.01,0.01
1695780000,2023-09-27 06:00:00,26250.583333333332,26283.6,26228.2,26264.8,Buy,18893567.641400002,12365212.4959,6528355.145500002,5836857.350399997,3070,1695,1375,2.012182726326743,0.63295,0.36705,509036155.0,529664600.0,488638080.0,509084403.0,48248.0,0,11664,0.01,0.01,0.01,0.01
1695781800,2023-09-27 06:30:00,26265.466666666664,26278.5,26198.3,26220.308333333334,Sell,22636301.9034,9415518.1557,13220783.7477,-3805265.592,4341,1468,2873,2.0267837257762036,0.6341,0.36590000000000006,509074503.0,529555300.0,488315494.0,508940512.0,-133991.0,0,749776,0.01,0.01,0.01,0.01
1695783600,2023-09-27 07:00:00,26219.74166666667,26265.9,26205.6,26250.325,Buy,8563436.7097,5283488.7582,3279947.9514999995,2003540.8067000005,2476,1597,879,2.0270171969224373,0.63375,0.36625,508941162.0,529804300.0,488309252.0,508984545.5,43383.5,0,221,0.01,0.01,0.01,0.01
1695785400,2023-09-27 07:30:00,26251.233333333334,26290.7,26233.4,26267.50833333333,Buy,26954320.884,16194359.7448,10759961.1392,5434398.605599999,4578,3117,1461,2.048718994181214,0.635,0.365,508983645.5,529764100.0,485081153.0,507163397.5,-1820248.0,0,501066,0.01,0.01,0.01,0.01
1695787200,2023-09-27 08:00:00,26267.00833333333,26288.1,26231.2,26246.058333333334,Sell,24033795.8615,10024730.139,14009065.722499998,-3984335.583499998,4778,2506,2272,2.0430689941812137,0.63465,0.36534999999999995,507163447.5,529461400.0,484853893.0,507014361.5,-149086.0,0,61351,0.01,0.01,0.01,0.01
1695789000,2023-09-27 08:30:00,26244.283333333336,26286.0,26220.1,26237.733333333334,Sell,14428035.594,7397064.0274,7030971.5666000005,366092.46079999954,3158,1689,1469,2.024184971939306,0.6335000000000001,0.3665,507050011.5,529311500.0,485127223.0,507432790.5,382779.0,0,600,0.00775,0.01,0.0055,0.00775
1695790800,2023-09-27 09:00:00,26234.808333333334,26253.7,26209.1,26229.858333333334,Sell,15777991.5201,7147082.2462,8630909.273899999,-1483827.0276999986,3048,1388,1660,2.022418994181214,0.6333500000000001,0.36665,507348790.5,529956100.0,485667881.0,507816551.0,467760.5,0,1566,0.00775,0.01,0.0055,0.00775
1695792600,2023-09-27 09:30:00,26231.458333333332,26259.7,26207.5,26241.341666666664,Buy,16593790.811999999,11309993.7606,5283797.051399998,6026196.709200002,3221,2055,1166,2.0120031061707873,0.63265,0.36735,507816301.0,529110900.0,486087824.0,506976177.5,-840123.5,0,26504,0.00775,0.01,0.0055,0.00775
1695794400,2023-09-27 10:00:00,26242.675,26272.0,26205.6,26227.041666666668,Sell,25160838.9144,9085714.128,16075124.7864,-6989410.658399999,3996,2184,1812,2.0120031061707873,0.63265,0.36735,506980932.5,528124100.0,486475117.0,507554742.5,573810.0,0,200,0.00775,0.01,0.0055,0.00775
1695796200,2023-09-27 10:30:00,26226.466666666664,26262.1,26208.3,26243.016666666666,Buy,17111494.1611,6705942.0913,10405552.0698,-3699609.9785,3028,1771,1257,2.0125873078520984,0.63265,0.36735,507457492.5,529542900.0,486503695.0,508571351.5,1113859.0,0,11300,0.00775,0.01,0.0055,0.00775
1695798000,2023-09-27 11:00:00,26242.108333333334,26263.4,26210.3,26227.175,Sell,25520822.4996,9735573.5539,15785248.945700001,-6049675.391800001,4735,3031,1704,2.019421599169263,0.6330500000000001,0.36695,508820801.5,531858900.0,488093543.0,509885873.0,1065071.5,0,62677,0.00775,0.01,0.0055,0.00775
1695799800,2023-09-27 11:30:00,26227.208333333332,26240.8,26211.1,26229.100000000002,Buy,12004227.1559,4934802.1229,7069425.033,-2134622.9101,3099,2067,1032,2.009055980066445,0.63235,0.36765000000000003,509899623.0,532142400.0,487871788.0,509138764.5,-760858.5,0,254,0.00775,0.01,0.0055,0.00775
1695801600,2023-09-27 12:00:00,26227.899999999998,26239.9,26192.4,26216.975000000002,Sell,21805639.8002,5562552.5522,16243087.248,-10680534.695799999,4561,2116,2445,2.0178215991692627,0.63295,0.36705,508921464.5,529919800.0,488068473.0,508647918.5,-273546.0,0,4395,0.00775,0.01,0.0055,0.00775
1695803400,2023-09-27 12:30:00,26216.391666666666,26259.8,26200.8,26243.50833333333,Buy,15251322.4636,7672090.8087,7579231.6549,92859.1537999995,3322,2368,954,2.009055980066445,0.63235,0.36765000000000003,508710618.5,530471200.0,487634935.0,509000259.5,289641.0,0,1102,0.00775,0.01,0.0055,0.00775
1695805200,2023-09-27 13:00:00,26243.75,26281.6,26224.3,26263.533333333336,Buy,18650792.692,13041262.2378,5609530.454200001,7431731.783599999,4196,3011,1185,2.00862501037775,0.63225,0.36774999999999997,508998909.5,531522000.0,487668693.0,509652732.5,653823.0,0,100,0.00775,0.01,0.0055,0.00775
1695807000,2023-09-27 13:30:00,26266.208333333332,26396.0,26242.4,26380.783333333336,Buy,160864054.2161,102383257.2972,58480796.91890001,43902460.37829998,22684,13958,8726,2.020387307852098,0.63315,0.36685,509652732.5,531231400.0,488365389.0,509656759.5,4027.0,0,301844,0.00775,0.01,0.0055,0.00775
1695808800,2023-09-27 14:00:00,26381.11666666667,26456.9,26325.1,26387.441666666666,Buy,139122926.0674,80584613.9519,58538312.1155,22046301.836400002,21121,10697,10424,2.0104531061707873,0.63255,0.36745000000000005,509656759.5,531390500.0,488383229.0,512056258.0,2399498.5,0,254448,0.00775,0.01,0.0055,0.00775
1695810600,2023-09-27 14:30:00,26388.61666666667,26490.4,26357.3,26422.325,Buy,111868445.722,64193667.4213,47674778.3007,16518889.1206,15957,8566,7391,2.0168559800664454,0.63285,0.36715,512102308.0,530869900.0,493330068.0,511890620.0,-211688.0,0,1200,0.00775,0.01,0.0055,0.00775
1695812400,2023-09-27 15:00:00,26422.858333333334,26608.5,26401.4,26561.608333333334,Buy,206132382.3933,121622317.3039,84510065.0894,37112252.21450001,26049,14439,11610,2.009487307852098,0.63245,0.36755000000000004,511910520.0,530316500.0,493540918.0,511833980.0,-76540.0,0,100,0.00775,0.01,0.0055,0.00775
1695814200,2023-09-27 15:30:00,26561.416666666668,26841.9,26535.1,26747.058333333334,Buy,449198399.8485,244750525.9826,204447873.8659,40302652.11669999,59686,31764,27922,2.021187307852098,0.6332,0.3668,511720180.0,529891400.0,491921981.0,510397475.5,-1322704.5,0,19924,0.00775,0.01,0.0055,0.00775
1695816000,2023-09-27 16:00:00,26747.49166666667,26857.4,26712.9,26732.233333333334,Sell,258346573.4301,100464015.3457,157882558.0844,-57418542.7387,31187,13946,17241,2.0167031061707874,0.63295,0.36705,510492875.5,529313800.0,491890289.0,511081043.5,588168.0,0,22134,0.00775,0.01,0.0055,0.00775
1695817800,2023-09-27 16:30:00,26731.683333333334,26813.8,26659.0,26704.24166666667,Sell,135787730.0402,52470728.7177,83317001.32249999,-30846272.604799993,20347,8202,12145,2.0281349719393056,0.63375,0.36625,511087843.5,529608800.0,492849921.0,511594347.5,506504.0,0,4931,-0.002324,0.001308,-0.005956,-0.002324
1695819600,2023-09-27 17:00:00,26707.99166666667,26809.0,26688.4,26729.55,Buy,102379630.18800001,44302354.7844,58077275.40360001,-13774920.619200006,15116,7444,7672,2.0057404504878558,0.6321,0.3679,511624347.5,532069100.0,493832359.0,513298804.5,1674457.0,0,33,-0.002324,0.001308,-0.005956,-0.002324
1695821400,2023-09-27 17:30:00,26731.058333333334,26770.5,26527.5,26607.575,Sell,187552082.75800002,70663101.5083,116888981.24970001,-46225879.7414,25136,9713,15423,2.017699149906697,0.63265,0.36735,513068054.5,532820100.0,494410993.0,513748241.5,680187.0,0,25419,-0.002324,0.001308,-0.005956,-0.002324
1695823200,2023-09-27 18:00:00,26607.166666666668,26632.4,26120.0,26317.75,Sell,413835901.587,178326353.3041,235509548.2829,-57183194.9788,53628,23413,30215,2.001134245439469,0.6315500000000001,0.36845,513748841.5,532902900.0,488095245.0,510729361.0,-3019480.5,0,10550,-0.002324,0.001308,-0.005956,-0.002324
1695825000,2023-09-27 18:30:00,26312.408333333336,26339.2,26116.0,26179.2,Sell,256182223.6151,133068534.454,123113689.1611,9954845.292899996,39313,20490,18823,2.0076096596804316,0.6321500000000001,0.36784999999999995,510728611.0,536140100.0,488960853.0,513267280.0,2538669.0,0,5,-0.002324,0.001308,-0.005956,-0.002324
1695826800,2023-09-27 19:00:00,26176.0,26324.4,26150.0,26304.50833333333,Buy,138516535.4211,93957590.4594,44558944.96169999,49398645.497700006,20722,12304,8418,2.0228904504878558,0.6332,0.3668,513245880.0,536312400.0,490268641.0,513834998.5,589118.5,0,615145,-0.002324,0.001308,-0.005956,-0.002324
1695828600,2023-09-27 19:30:00,26303.05,26324.3,26224.2,26281.191666666666,Sell,58055407.25,36731626.4401,21323780.8099,15407845.630199999,9698,5446,4252,2.0148250103777503,0.63265,0.36735,513850948.5,536273100.0,490950068.0,513657546.0,-193402.5,0,24944,-0.002324,0.001308,-0.005956,-0.002324
1695830400,2023-09-27 20:00:00,26283.166666666668,26310.2,26236.9,26285.25,Buy,46895507.838,28488554.7719,18406953.0661,10081601.705799997,8802,4803,3999,2.002744398340249,0.6318,0.3682,513653846.0,536295100.0,490627824.0,513336009.0,-317837.0,0,84398,-0.002324,0.001308,-0.005956,-0.002324
1695832200,2023-09-27 20:30:00,26282.600000000002,26313.6,26197.9,26224.024999999998,Sell,40877543.1684,19599893.6182,21277649.550199997,-1677755.9319999963,7482,2724,4758,2.0035031061707875,0.6321,0.3679,513331909.0,536620900.0,481885223.0,509296546.5,-4035362.5,0,89408,-0.002324,0.001308,-0.005956,-0.002324
1695834000,2023-09-27 21:00:00,26222.266666666666,26273.1,26169.5,26187.625,Sell,38559933.5319,14525977.559,24033955.972900003,-9507978.413900003,7822,2853,4969,1.9283966873706004,0.6264500000000001,0.37355,509257246.5,531133600.0,487141924.0,508307063.0,-950183.5,0,6501,-0.002324,0.001308,-0.005956,-0.002324
1695835800,2023-09-27 21:30:00,26187.11666666667,26259.3,26125.0,26210.425,Buy,72524116.8832,26804429.358,45719687.52520001,-18915258.16720001,12047,5028,7019,1.8901653164296022,0.623,0.37700000000000006,508103913.0,528410600.0,488688139.0,508873901.5,769988.5,0,8800,-0.002324,0.001308,-0.005956,-0.002324
1695837600,2023-09-27 22:00:00,26210.208333333332,26236.8,26084.0,26213.058333333334,Buy,110872506.7939,66830447.5001,44042059.2938,22788388.206300005,16896,7642,9254,1.8688213370531102,0.62185,0.37815,508740451.5,528313100.0,489217921.0,508995896.0,255444.5,0,21500,-0.002324,0.001308,-0.005956,-0.002324
1695839400,2023-09-27 22:30:00,26213.524999999998,26286.2,26201.0,26233.86666666667,Buy,39272273.122099996,22741678.611,16530594.511099994,6211084.099900007,8438,4430,4008,1.8483944536252839,0.62025,0.37975,508976146.0,528172800.0,490577444.0,510198556.0,1222410.0,0,6838,-0.002324,0.001308,-0.005956,-0.002324
1695841200,2023-09-27 23:00:00,26232.875,26300.6,26219.4,26267.041666666668,Buy,48490234.796000004,21738820.3171,26751414.478900004,-5012594.161800005,8117,4100,4017,1.7966105263157894,0.61545,0.38455,510199206.0,528084600.0,492145169.0,509955870.0,-243336.0,0,300,-0.002324,0.001308,-0.005956,-0.002324
1695843000,2023-09-27 23:30:00,26267.875,26288.2,26220.7,26248.333333333332,Sell,16993716.4618,7898509.9479,9095206.5139,-1196696.5660000006,4410,2166,2244,1.783530680885972,0.6140000000000001,0.386,509972270.0,527815500.0,492947440.0,510150301.5,178031.5,0,9992,-0.002324,0.001308,-0.005956,-0.002324
1695844800,2023-09-28 00:00:00,26249.191666666666,26293.6,26215.6,26265.575,Buy,21910480.5221,7410046.5292,14500433.992900003,-7090387.463700003,4940,2928,2012,1.7765401639344263,0.6133,0.38670000000000004,510229601.5,527148400.0,493283693.0,512865611.5,2636010.0,0,10958,-0.002324,0.001308,-0.005956,-0.002324
1695846600,2023-09-28 00:30:00,26266.175,26284.6,26192.7,26240.583333333332,Sell,35273419.984,15718368.4751,19555051.508899998,-3836683.0337999985,8273,3380,4893,1.7681414534288638,0.61245,0.38755000000000006,512865561.5,527132900.0,498579341.0,515816205.0,2950643.5,0,126713,0.01,0.01,0.01,0.01
1695848400,2023-09-28 01:00:00,26239.99166666667,26303.8,26215.6,26284.066666666666,Buy,38142031.1044,24988726.691,13153304.413400002,11835422.277599998,5500,3496,2004,1.7403838058331633,0.60955,0.39045,515816155.0,526252900.0,505454590.0,515717366.0,-98789.0,0,5003,0.01,0.01,0.01,0.01
1695850200,2023-09-28 01:30:00,26284.033333333336,26306.5,26214.7,26261.458333333332,Sell,10693599.4267,5738873.6581,4954725.7686,784147.8894999996,3664,1829,1835,1.7527768601798854,0.61095,0.38905,515717466.0,526776000.0,504562284.0,517062854.0,1345388.0,0,104558,0.01,0.01,0.01,0.01
1695852000,2023-09-28 02:00:00,26265.441666666666,26333.5,26244.5,26307.808333333334,Buy,21684731.9483,14513681.7289,7171050.2194,7342631.509500001,6072,3969,2103,1.747009174499387,0.6104,0.3896,516961904.0,527363500.0,507632108.0,520632158.0,3670254.0,0,67868,0.01,0.01,0.01,0.01
1695853800,2023-09-28 02:30:00,26308.441666666666,26359.3,26276.4,26316.725000000002,Buy,24734610.7103,15130642.9084,9603967.8019,5526675.1065,5564,2924,2640,1.7372748264597795,0.60945,0.39055,520637008.0,527554700.0,514111670.0,521637583.0,1000575.0,0,2560,0.01,0.01,0.01,0.01
1695855600,2023-09-28 03:00:00,26317.808333333334,26372.3,26267.2,26291.808333333334,Sell,49048680.3252,29355771.4694,19692908.8558,9662862.6136,7258,3791,3467,1.734617991845056,0.609,0.39099999999999996,521636883.0,526994800.0,516319766.0,522286029.5,649146.5,0,263369,0.01,0.01,0.01,0.01
1695857400,2023-09-28 03:30:00,26293.8,26381.5,26277.1,26352.7,Buy,54692168.9331,34821381.7433,19870787.1898,14950594.553499997,7229,3991,3238,1.725958121310808,0.608,0.392,522219029.5,526548000.0,518150675.0,522570197.5,351168.0,0,354502,0.01,0.01,0.01,0.01
1695859200,2023-09-28 04:00:00,26353.158333333336,26573.1,26331.3,26516.075,Buy,175377297.7764,110137047.6169,65240250.1595,44896797.457399994,21053,12635,8418,1.7363449062754688,0.60905,0.39095,522569347.5,526764900.0,518869091.0,524220199.0,1650851.5,0,1600,0.01,0.01,0.01,0.01
1695861000,2023-09-28 04:30:00,26518.675,26563.9,26392.0,26423.274999999998,Sell,100256725.9129,38436812.3874,61819913.5255,-23383101.1381,14565,5867,8698,1.7283525168127165,0.6084,0.39159999999999995,524218899.0,526612900.0,522067898.0,524749287.0,530388.0,0,58799,0.01,0.01,0.01,0.01
1695862800,2023-09-28 05:00:00,26425.475000000002,26449.1,26313.5,26431.933333333334,Buy,84819067.1384,38911023.4698,45908043.6686,-6997020.198799998,11468,4995,6473,1.7367602119853243,0.60915,0.39085000000000003,524757437.0,527974600.0,523303547.0,525012233.5,254796.5,0,40207,0.01,0.01,0.01,0.01
1695864600,2023-09-28 05:30:00,26428.916666666668,26452.6,26352.6,26428.649999999998,Sell,34104289.8308,13807879.1214,20296410.7094,-6488531.587999998,6481,3003,3478,1.7375679918450562,0.6092500000000001,0.39075000000000004,525014533.5,526611575.0,522887386.0,525167811.5,153278.0,0,48998,0.01,0.01,0.01,0.01
1695866400,2023-09-28 06:00:00,26429.516666666666,26520.1,26354.5,26376.11666666667,Sell,81632263.3676,53491485.3069,28140778.060699992,25350707.24620001,12758,6441,6317,1.7419025168127165,0.60955,0.39045,525122161.5,526505223.0,523188849.0,525862259.5,740098.0,0,979976,0.01,0.01,0.01,0.01
1695868200,2023-09-28 06:30:00,26374.74166666667,26399.8,26328.6,26363.25,Sell,25181712.147,13919161.0033,11262551.1437,2656609.8596,5297,2359,2938,1.7323418400652795,0.6089,0.3911,525911459.5,528032400.0,525767019.0,526923497.5,1012038.0,0,243679,0.01,0.01,0.01,0.01
1695870000,2023-09-28 07:00:00,26363.208333333332,26384.6,26307.1,26350.850000000002,Sell,30011275.9745,13729421.6314,16281854.3431,-2552432.7117,6124,2874,3250,1.7390248264597794,0.6096000000000001,0.3904,526924097.5,529041400.0,525895793.0,527528904.5,604807.0,0,65830,0.01,0.01,0.01,0.01
1695871800,2023-09-28 07:30:00,26351.933333333334,26373.2,26326.0,26358.691666666666,Buy,13444385.8126,5785193.7008,7659192.1118,-1873998.4110000003,3201,1567,1634,1.7421832856851132,0.6099,0.3901,527751904.5,530358800.0,524323217.0,527965153.5,213249.0,0,52192,0.01,0.01,0.01,0.01
1695873600,2023-09-28 08:00:00,26361.516666666666,26397.9,26314.5,26374.74166666667,Buy,23543715.7582,15934380.1281,7609335.630100001,8325044.498,5028,2668,2360,1.7527248264597795,0.61075,0.38925,527994903.5,530284200.0,517218730.0,525342682.0,-2652221.5,0,30600,0.01,0.01,0.01,0.01
1695875400,2023-09-28 08:30:00,26373.2,26469.1,26347.0,26423.25833333333,Buy,38328494.4678,25091595.9772,13236898.490599997,11854697.486600004,6571,3803,2768,1.7290748264597795,0.60875,0.39125,525368082.0,529876400.0,519809440.0,524789921.0,-578161.0,0,1703,0.008718,0.01,0.007436,0.008718
1695877200,2023-09-28 09:00:00,26424.50833333333,26478.5,26371.5,26459.408333333336,Buy,55289458.4415,28686148.5893,26603309.8522,2082838.7370999977,9645,4733,4912,1.7489164523372116,0.6103999999999999,0.3896,524762471.0,531397700.0,518128424.0,527569585.0,2807114.0,0,1144803,0.008718,0.01,0.007436,0.008718
1695879000,2023-09-28 09:30:00,26460.175,26476.7,26389.9,26424.391666666666,Sell,52679333.8598,30018545.664499998,22660788.195300005,7357757.469199993,8977,3796,5181,1.741633285685113,0.60985,0.39015,527594685.0,531396500.0,523613328.0,527680190.5,85505.5,0,8,0.008718,0.01,0.007436,0.008718
1695880800,2023-09-28 10:00:00,26425.766666666666,26436.0,26376.2,26398.791666666668,Sell,30051160.6407,13931531.2234,16119629.4173,-2188098.1939000003,5798,2431,3367,1.7388418300653594,0.60965,0.39035,527672590.5,532245200.0,523346187.0,527817313.5,144723.0,0,8178,0.008718,0.01,0.007436,0.008718
1695882600,2023-09-28 10:30:00,26396.408333333336,26470.0,26369.9,26449.016666666666,Buy,42713538.1303,29293616.3665,13419921.763799999,15873694.602700002,6932,4433,2499,1.7503248264597795,0.61055,0.38945,527754613.5,532810600.0,518787778.0,525649653.5,-2104960.0,0,58600,0.008718,0.01,0.007436,0.008718
1695884400,2023-09-28 11:00:00,26449.041666666668,26485.0,26407.6,26437.024999999998,Sell,41511400.9028,20941541.7768,20569859.126000002,371682.65079999715,7422,3323,4099,1.7400418300653597,0.6097499999999999,0.39025,525665453.5,532440500.0,518866666.0,525438283.0,-227170.5,0,19041,0.008718,0.01,0.007436,0.008718
1695886200,2023-09-28 11:30:00,26433.575,26498.7,26401.3,26438.49166666667,Buy,53513696.8401,36950015.1005,16563681.739599995,20386333.360900007,8522,4472,4050,1.746800459652707,0.61035,0.38965000000000005,525429933.0,532287800.0,518772653.0,525613248.5,183315.5,0,4397,0.008718,0.01,0.007436,0.008718
1695888000,2023-09-28 12:00:00,26435.408333333336,26454.4,26367.5,26396.033333333336,Sell,38935212.4162,23755257.7555,15179954.660699997,8575303.094800003,7145,2885,4260,1.742600459652707,0.61,0.39,525609698.5,532518600.0,518940897.0,525869499.0,259800.5,0,34053,0.008718,0.01,0.007436,0.008718
1695889800,2023-09-28 12:30:00,26392.141666666666,26419.5,26359.8,26383.308333333334,Sell,23967132.312,14986809.045,8980323.266999999,6006485.778000001,6007,3108,2899,1.747950459652707,0.61045,0.38955,525868999.0,532586900.0,519099161.0,525704131.5,-164867.5,0,96825,0.008718,0.01,0.007436,0.008718
1695891600,2023-09-28 13:00:00,26380.358333333334,26417.4,26355.0,26371.524999999998,Sell,15073969.946800001,7707562.2354,7366407.711400001,341154.52399999835,4547,1835,2712,1.746200459652707,0.6103000000000001,0.3897,525654881.5,532198600.0,518870185.0,525510255.5,-144626.0,0,31292,0.008718,0.01,0.007436,0.008718
1695893400,2023-09-28 13:30:00,26371.516666666666,26437.0,26352.7,26406.708333333332,Buy,23327779.3144,12654156.4974,10673622.816999998,1980533.6804000027,5148,2447,2701,1.754159174499387,0.611,0.389,525525355.5,532645100.0,518879811.0,525902586.5,377231.0,0,140568,0.008718,0.01,0.007436,0.008718
1695895200,2023-09-28 14:00:00,26407.850000000002,26445.9,26379.2,26420.483333333334,Buy,21922100.9693,12212821.7807,9709279.188600002,2503542.592099998,5002,2176,2826,1.7698514567090684,0.61295,0.38705,525902436.5,533266400.0,519119433.0,526614408.5,711972.0,0,66372,0.008718,0.01,0.007436,0.008718
1695897000,2023-09-28 14:30:00,26423.358333333334,26636.9,26407.9,26539.774999999998,Buy,169011242.4809,97499256.5299,71511985.95099999,25987270.57890001,25697,13564,12133,1.7421901639344264,0.61045,0.38955,526607458.5,534583600.0,519808841.0,528235713.0,1628254.5,0,2,0.008718,0.01,0.007436,0.008718
1695898800,2023-09-28 15:00:00,26542.108333333334,26576.6,26426.6,26471.25,Sell,88519202.1622,29215113.5302,59304088.632,-30088975.1018,12996,4716,8280,1.760270421958214,0.6119,0.38810000000000006,528218213.0,534486700.0,522071416.0,528310122.0,91909.0,0,1438,0.008718,0.01,0.007436,0.008718
1695900600,2023-09-28 15:30:00,26471.058333333334,26537.0,26402.3,26450.691666666666,Sell,53540561.792500004,25597026.7198,27943535.072700005,-2346508.352900006,10018,3842,6176,1.7598802499487811,0.6119,0.38810000000000006,528377272.0,534422800.0,522649380.0,529646717.5,1269445.5,0,848,0.008718,0.01,0.007436,0.008718
1695902400,2023-09-28 16:00:00,26454.11666666667,26498.6,26436.9,26482.5,Buy,28399985.9111,16458821.129999999,11941164.781100001,4517656.348899998,6568,2825,3743,1.752470421958214,0.61125,0.38875,529676267.5,533967400.0,521012353.0,526498585.5,-3177682.0,0,2700,0.008718,0.01,0.007436,0.008718
